id_gestion,gestor_id,gestor,tipo_gestor,mes,fecha_gestion,id_deudor,documento,segmento,producto,departamento,tramo_mora,canal,usa_kobra,calidad_gestion,sentimiento_cliente,emocion_dominante,tecnicas_usadas,resultado,fecha_compromiso,fecha_pago,monto_gestionado,monto_acordado,cuotas,descuento,recupero,notas
GE-0005477,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-110876,,Retail,Crédito automotor,Montevideo,91-180,WhatsApp,True,80.9,0.039,objecion,4,Sin acuerdo,,,27220.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005478,IA02,Gestor IA02,IA,2026-04,2026-04-05,KB-110875,,Retail,Cuenta corriente,Montevideo,61-90,Llamada,True,84.1,0.123,ansiedad,3,Pago,,2026-04-05,33630.0,33630.0,1,0.0,21452.0,Abonó el total de la deuda.
GE-0005479,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-111274,,Retail,Préstamo personal,San José,180+,Llamada,True,88.4,0.084,neutro,5,Pago,,2026-04-29,5370.0,5370.0,1,0.0,4757.0,Abonó el total de la deuda.
GE-0005480,IA02,Gestor IA02,IA,2026-04,2026-04-01,KB-106958,,Corporativo,Microcrédito,Artigas,1-30,WhatsApp,True,87.7,0.006,objecion,5,Promesa,2026-04-06,,1074610.0,967149.0,1,0.1,553812.0,Arreglo de pago acordado; enviar comprobante.
GE-0005481,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-104029,,Retail,Cuenta corriente,Colonia,1-30,Llamada,True,87.0,0.322,neutro,4,Sin acuerdo,,,36770.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005482,IA02,Gestor IA02,IA,2026-04,2026-04-20,KB-100123,,Retail,Cuenta corriente,Montevideo,61-90,WhatsApp,True,90.5,0.145,neutro,6,Pago,,2026-04-20,16340.0,16340.0,1,0.0,10821.0,Abonó el total de la deuda.
GE-0005483,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-111463,,Retail,Tarjeta de crédito,Salto,1-30,WhatsApp,True,75.6,0.114,neutro,4,Pago,,2026-04-29,38530.0,36604.0,1,0.05,33143.0,Abonó el total de la deuda.
GE-0005484,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-100041,,Corporativo,Cuenta corriente,Río Negro,31-60,WhatsApp,True,83.5,0.54,intencion_pago,5,Pago,,2026-04-06,176740.0,176740.0,1,0.0,175598.0,Abonó el total de la deuda.
GE-0005485,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-108977,,Pyme,Préstamo personal,Canelones,1-30,WhatsApp,True,86.5,0.51,intencion_pago,5,Sin acuerdo,,,219690.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005486,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-100275,,Retail,Tarjeta de crédito,Montevideo,91-180,Llamada,True,83.0,-0.514,dificultad_economica,6,Promesa,2026-04-30,,269870.0,256376.0,4,0.05,139371.0,Arreglo de pago acordado; enviar comprobante.
GE-0005487,IA02,Gestor IA02,IA,2026-04,2026-04-07,KB-102971,,Pyme,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,83.1,0.75,intencion_pago,5,Pago,,2026-04-07,112970.0,112970.0,1,0.0,86946.0,Abonó el total de la deuda.
GE-0005488,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-100604,,Pyme,Financiación retail,Montevideo,91-180,WhatsApp,True,85.7,0.087,objecion,2,Promesa,2026-04-07,,93980.0,89281.0,4,0.05,32703.0,Arreglo de pago acordado; enviar comprobante.
GE-0005489,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-111313,,Pyme,Microcrédito,Montevideo,31-60,Llamada,True,91.2,0.058,objecion,5,Promesa,2026-04-30,,117530.0,117530.0,1,0.0,67348.0,Arreglo de pago acordado; enviar comprobante.
GE-0005490,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-102071,,Pyme,Crédito automotor,Canelones,180+,Llamada,True,85.4,-0.207,dificultad_economica,6,Pago,,2026-04-14,117620.0,117620.0,1,0.0,71176.0,Abonó el total de la deuda.
GE-0005491,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-109351,,Pyme,Tarjeta de crédito,Montevideo,91-180,Llamada,True,85.0,0.282,neutro,3,Pago,,2026-04-02,48500.0,48500.0,1,0.0,31136.0,Abonó el total de la deuda.
GE-0005492,IA02,Gestor IA02,IA,2026-04,2026-04-04,KB-105802,,Retail,Financiación retail,Tacuarembó,1-30,Llamada,True,87.6,0.051,frustracion,5,Pago,,2026-04-04,40210.0,28147.0,1,0.3,25572.0,Abonó el total de la deuda.
GE-0005493,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-103920,,Pyme,Tarjeta de crédito,San José,31-60,Llamada,True,78.3,0.159,objecion,3,Promesa,2026-04-30,,157430.0,149558.0,5,0.05,80632.0,Arreglo de pago acordado; enviar comprobante.
GE-0005494,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-101823,,Retail,Préstamo personal,Salto,1-30,WhatsApp,True,84.1,0.427,neutro,4,Pago,,2026-04-24,39820.0,39820.0,1,0.0,36590.0,Abonó el total de la deuda.
GE-0005495,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-105483,,Corporativo,Préstamo personal,Montevideo,31-60,Llamada,True,85.8,-0.145,ansiedad,3,Promesa,2026-04-30,,298980.0,284031.0,1,0.05,120024.0,Arreglo de pago acordado; enviar comprobante.
GE-0005496,IA02,Gestor IA02,IA,2026-04,2026-04-03,KB-104329,,Retail,Préstamo personal,Colonia,31-60,WhatsApp,True,78.1,-0.063,ansiedad,5,Promesa,2026-04-08,,50430.0,50430.0,4,0.0,22196.0,Arreglo de pago acordado; enviar comprobante.
GE-0005497,IA02,Gestor IA02,IA,2026-04,2026-04-19,KB-111308,,Corporativo,Tarjeta de crédito,Florida,31-60,WhatsApp,True,83.4,0.047,ansiedad,4,Pago,,2026-04-19,552180.0,496962.0,1,0.1,448976.0,Abonó el total de la deuda.
GE-0005498,IA02,Gestor IA02,IA,2026-04,2026-04-10,KB-111965,,Retail,Cuenta corriente,Montevideo,1-30,Llamada,True,80.0,0.195,neutro,4,Promesa,2026-04-15,,4650.0,4185.0,3,0.1,2605.0,Arreglo de pago acordado; enviar comprobante.
GE-0005499,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-105599,,Corporativo,Préstamo personal,Tacuarembó,91-180,Llamada,True,91.6,0.173,objecion,6,Pago,,2026-04-30,652750.0,620112.0,1,0.05,556555.0,Abonó el total de la deuda.
GE-0005500,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-108408,,Retail,Tarjeta de crédito,Montevideo,31-60,Llamada,True,85.4,-0.436,enojo,3,Promesa,2026-04-11,,23670.0,23670.0,2,0.0,12385.0,Arreglo de pago acordado; enviar comprobante.
GE-0005501,IA02,Gestor IA02,IA,2026-04,2026-04-07,KB-103892,,Pyme,Microcrédito,Canelones,1-30,WhatsApp,True,86.1,0.371,intencion_pago,4,Pago,,2026-04-07,149400.0,141930.0,1,0.05,142553.0,Abonó el total de la deuda.
GE-0005502,IA02,Gestor IA02,IA,2026-04,2026-04-20,KB-110180,,Retail,Microcrédito,Paysandú,1-30,WhatsApp,True,86.3,0.716,intencion_pago,3,Promesa,2026-04-25,,8420.0,6736.0,5,0.2,2981.0,Arreglo de pago acordado; enviar comprobante.
GE-0005503,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-104931,,Retail,Tarjeta de crédito,Tacuarembó,1-30,WhatsApp,True,82.4,0.697,intencion_pago,4,Informado,,,101230.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005504,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-108774,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,80.6,0.0,ansiedad,5,Promesa,2026-04-18,,26140.0,26140.0,6,0.0,10381.0,Arreglo de pago acordado; enviar comprobante.
GE-0005505,IA02,Gestor IA02,IA,2026-04,2026-04-22,KB-106641,,Retail,Financiación retail,Maldonado,61-90,Llamada,True,83.7,-0.297,frustracion,4,Pago,,2026-04-22,35140.0,35140.0,1,0.0,27175.0,Abonó el total de la deuda.
GE-0005506,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-104167,,Retail,Cuenta corriente,Canelones,1-30,WhatsApp,True,83.8,0.135,neutro,6,Promesa,2026-04-13,,10370.0,9333.0,4,0.1,5458.0,Arreglo de pago acordado; enviar comprobante.
GE-0005507,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-110224,,Retail,Préstamo personal,Montevideo,1-30,Llamada,True,81.4,0.763,intencion_pago,5,Pago,,2026-04-06,7650.0,6120.0,1,0.2,7588.0,Abonó el total de la deuda.
GE-0005508,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-110231,,Pyme,Financiación retail,Montevideo,61-90,Llamada,True,84.5,-0.028,dificultad_economica,5,No contactado,,,183750.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005509,IA02,Gestor IA02,IA,2026-04,2026-04-21,KB-110780,,Pyme,Microcrédito,Cerro Largo,31-60,WhatsApp,True,80.3,-0.365,frustracion,5,Pago,,2026-04-21,57760.0,57760.0,1,0.0,54490.0,Abonó el total de la deuda.
GE-0005510,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-102498,,Retail,Tarjeta de crédito,Montevideo,1-30,Llamada,True,85.3,0.014,objecion,5,Pago,,2026-04-06,29380.0,29380.0,1,0.0,23920.0,Abonó el total de la deuda.
GE-0005511,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-106908,,Retail,Tarjeta de crédito,Colonia,31-60,WhatsApp,True,82.3,-0.164,frustracion,5,No contactado,,,18880.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005512,IA02,Gestor IA02,IA,2026-04,2026-04-27,KB-104688,,Pyme,Crédito automotor,Montevideo,180+,Llamada,True,86.7,0.095,objecion,5,Pago,,2026-04-27,86380.0,86380.0,1,0.0,54807.0,Abonó el total de la deuda.
GE-0005513,IA02,Gestor IA02,IA,2026-04,2026-04-01,KB-105454,,Retail,Tarjeta de crédito,Canelones,1-30,WhatsApp,True,89.0,0.205,neutro,3,Sin acuerdo,,,114160.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005514,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-100132,,Pyme,Microcrédito,San José,61-90,Llamada,True,81.8,-0.37,enojo,4,Promesa,2026-04-21,,119620.0,113639.0,1,0.05,67417.0,Arreglo de pago acordado; enviar comprobante.
GE-0005515,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-102425,,Pyme,Préstamo personal,Maldonado,91-180,WhatsApp,True,79.4,-0.326,frustracion,4,Promesa,2026-04-19,,463610.0,440430.0,2,0.05,164620.0,Arreglo de pago acordado; enviar comprobante.
GE-0005516,IA02,Gestor IA02,IA,2026-04,2026-04-23,KB-106123,,Retail,Tarjeta de crédito,Salto,91-180,Llamada,True,87.2,-0.382,frustracion,4,Sin acuerdo,,,10620.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005517,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-109147,,Retail,Microcrédito,Montevideo,31-60,WhatsApp,True,84.0,0.166,neutro,6,Promesa,2026-04-18,,107450.0,107450.0,3,0.0,52501.0,Arreglo de pago acordado; enviar comprobante.
GE-0005518,IA02,Gestor IA02,IA,2026-04,2026-04-09,KB-107195,,Pyme,Microcrédito,Montevideo,31-60,Llamada,True,87.4,0.005,objecion,6,Promesa,2026-04-14,,49180.0,46721.0,6,0.05,21661.0,Arreglo de pago acordado; enviar comprobante.
GE-0005519,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-105491,,Pyme,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,85.3,0.03,neutro,5,Promesa,2026-04-11,,120520.0,120520.0,3,0.0,56928.0,Arreglo de pago acordado; enviar comprobante.
GE-0005520,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-110873,,Retail,Microcrédito,Montevideo,1-30,WhatsApp,True,83.0,0.193,neutro,6,Pago,,2026-04-24,43750.0,43750.0,1,0.0,40839.0,Abonó el total de la deuda.
GE-0005521,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-111183,,Corporativo,Préstamo personal,Salto,31-60,WhatsApp,True,76.4,0.596,intencion_pago,3,Promesa,2026-04-30,,335770.0,335770.0,6,0.0,197075.0,Arreglo de pago acordado; enviar comprobante.
GE-0005522,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-104826,,Retail,Tarjeta de crédito,Montevideo,1-30,Llamada,True,82.7,0.577,intencion_pago,2,Promesa,2026-04-07,,16180.0,15371.0,3,0.05,7616.0,Arreglo de pago acordado; enviar comprobante.
GE-0005523,IA02,Gestor IA02,IA,2026-04,2026-04-22,KB-100733,,Retail,Préstamo personal,Canelones,91-180,Llamada,True,80.1,-0.212,dificultad_economica,3,Pago,,2026-04-22,76570.0,72742.0,1,0.05,58941.0,Abonó el total de la deuda.
GE-0005524,IA02,Gestor IA02,IA,2026-04,2026-04-15,KB-110834,,Retail,Préstamo personal,Montevideo,61-90,Llamada,True,80.9,0.308,neutro,2,Promesa,2026-04-20,,40740.0,38703.0,1,0.05,23349.0,Arreglo de pago acordado; enviar comprobante.
GE-0005525,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-111387,,Retail,Microcrédito,Artigas,31-60,Llamada,True,87.1,0.667,intencion_pago,5,Sin acuerdo,,,53030.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005526,IA02,Gestor IA02,IA,2026-04,2026-04-20,KB-101907,,Retail,Financiación retail,Tacuarembó,31-60,WhatsApp,True,78.3,0.154,neutro,5,Promesa,2026-04-25,,20790.0,18711.0,5,0.1,8531.0,Arreglo de pago acordado; enviar comprobante.
GE-0005527,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-101950,,Pyme,Tarjeta de crédito,Maldonado,31-60,Llamada,True,84.3,-0.397,enojo,4,Promesa,2026-04-13,,37790.0,37790.0,5,0.0,20739.0,Arreglo de pago acordado; enviar comprobante.
GE-0005528,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-105028,,Corporativo,Tarjeta de crédito,Montevideo,1-30,Llamada,True,82.4,0.266,neutro,4,Promesa,2026-04-30,,927090.0,927090.0,4,0.0,463754.0,Arreglo de pago acordado; enviar comprobante.
GE-0005529,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-111474,,Pyme,Tarjeta de crédito,Artigas,61-90,WhatsApp,True,80.1,-0.326,enojo,4,Sin acuerdo,,,828810.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005530,IA02,Gestor IA02,IA,2026-04,2026-04-10,KB-103398,,Pyme,Microcrédito,San José,91-180,WhatsApp,True,80.7,-0.223,frustracion,3,No contactado,,,53060.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005531,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-111160,,Pyme,Tarjeta de crédito,Montevideo,180+,Llamada,True,85.8,-0.206,dificultad_economica,5,Pago,,2026-04-29,70640.0,70640.0,1,0.0,43990.0,Abonó el total de la deuda.
GE-0005532,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-104107,,Retail,Tarjeta de crédito,San José,31-60,Llamada,True,93.8,0.481,intencion_pago,5,Promesa,2026-04-13,,70060.0,63054.0,2,0.1,26097.0,Arreglo de pago acordado; enviar comprobante.
GE-0005533,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-100207,,Pyme,Financiación retail,Soriano,180+,Llamada,True,80.4,-0.542,enojo,3,Sin acuerdo,,,73040.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005534,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-107729,,Retail,Cuenta corriente,Tacuarembó,31-60,WhatsApp,True,80.8,-0.086,ansiedad,4,Sin acuerdo,,,12410.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005535,IA02,Gestor IA02,IA,2026-04,2026-04-27,KB-106685,,Retail,Financiación retail,Montevideo,31-60,Llamada,True,83.1,-0.022,ansiedad,4,Número erróneo,,,24060.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0005536,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-108383,,Retail,Tarjeta de crédito,Montevideo,31-60,Llamada,True,77.4,0.002,neutro,5,Sin acuerdo,,,49400.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005537,IA02,Gestor IA02,IA,2026-04,2026-04-07,KB-108413,,Pyme,Tarjeta de crédito,Montevideo,1-30,Llamada,True,83.0,0.2,neutro,4,Promesa,2026-04-12,,56590.0,56590.0,3,0.0,27538.0,Arreglo de pago acordado; enviar comprobante.
GE-0005538,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-109241,,Pyme,Crédito automotor,Montevideo,91-180,Llamada,True,88.7,-0.567,enojo,3,Promesa,2026-04-30,,194940.0,194940.0,3,0.0,96702.0,Arreglo de pago acordado; enviar comprobante.
GE-0005539,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-111297,,Pyme,Microcrédito,Maldonado,180+,WhatsApp,True,79.7,-0.499,enojo,3,No contactado,,,73940.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005540,IA02,Gestor IA02,IA,2026-04,2026-04-20,KB-102102,,Retail,Préstamo personal,Maldonado,91-180,WhatsApp,True,84.0,-0.191,frustracion,5,Promesa,2026-04-25,,27750.0,27750.0,1,0.0,10831.0,Arreglo de pago acordado; enviar comprobante.
GE-0005541,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-101154,,Retail,Préstamo personal,Salto,61-90,Llamada,True,78.3,0.087,neutro,3,Promesa,2026-04-18,,15900.0,15900.0,1,0.0,7852.0,Arreglo de pago acordado; enviar comprobante.
GE-0005542,IA02,Gestor IA02,IA,2026-04,2026-04-09,KB-100392,,Corporativo,Tarjeta de crédito,Montevideo,61-90,Llamada,True,85.8,-0.477,enojo,5,No contactado,,,449040.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005543,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-106589,,Retail,Préstamo personal,Canelones,1-30,WhatsApp,True,87.7,0.797,intencion_pago,3,Pago,,2026-04-30,49760.0,39808.0,1,0.2,41063.0,Abonó el total de la deuda.
GE-0005544,IA02,Gestor IA02,IA,2026-04,2026-04-10,KB-101417,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,True,84.7,0.207,neutro,4,Pago,,2026-04-10,14540.0,14540.0,1,0.0,11671.0,Abonó el total de la deuda.
GE-0005545,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-105557,,Retail,Tarjeta de crédito,Canelones,1-30,WhatsApp,True,84.3,0.802,intencion_pago,3,Promesa,2026-04-07,,12310.0,11694.0,1,0.05,5654.0,Arreglo de pago acordado; enviar comprobante.
GE-0005546,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-111540,,Retail,Tarjeta de crédito,Montevideo,31-60,Llamada,True,80.6,-0.292,frustracion,3,Promesa,2026-04-13,,17050.0,17050.0,1,0.0,8654.0,Arreglo de pago acordado; enviar comprobante.
GE-0005547,IA02,Gestor IA02,IA,2026-04,2026-04-22,KB-104961,,Corporativo,Financiación retail,Tacuarembó,31-60,Llamada,True,85.4,-0.359,enojo,3,No contactado,,,135360.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005548,IA02,Gestor IA02,IA,2026-04,2026-04-09,KB-109693,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,84.0,0.507,intencion_pago,6,Promesa,2026-04-14,,35780.0,32202.0,2,0.1,20397.0,Arreglo de pago acordado; enviar comprobante.
GE-0005549,IA02,Gestor IA02,IA,2026-04,2026-04-10,KB-103339,,Retail,Tarjeta de crédito,Canelones,61-90,Llamada,True,80.4,-0.184,frustracion,4,Sin acuerdo,,,15470.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005550,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-103775,,Retail,Microcrédito,Maldonado,180+,Llamada,True,81.5,-0.058,dificultad_economica,3,Informado,,,84950.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005551,IA02,Gestor IA02,IA,2026-04,2026-04-05,KB-111581,,Corporativo,Préstamo personal,Montevideo,91-180,Llamada,True,82.4,-0.275,dificultad_economica,6,Promesa,2026-04-10,,5859310.0,5859310.0,6,0.0,2995013.0,Arreglo de pago acordado; enviar comprobante.
GE-0005552,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-106266,,Pyme,Crédito automotor,Colonia,1-30,WhatsApp,True,88.3,0.732,intencion_pago,4,Promesa,2026-04-13,,265680.0,252396.0,5,0.05,119951.0,Arreglo de pago acordado; enviar comprobante.
GE-0005553,IA02,Gestor IA02,IA,2026-04,2026-04-20,KB-103723,,Pyme,Tarjeta de crédito,Salto,61-90,WhatsApp,True,85.4,-0.202,dificultad_economica,4,Pago,,2026-04-20,50370.0,50370.0,1,0.0,33376.0,Abonó el total de la deuda.
GE-0005554,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-106052,,Retail,Crédito automotor,Maldonado,61-90,WhatsApp,True,82.3,-0.041,objecion,6,Promesa,2026-04-29,,204990.0,163992.0,3,0.2,67762.0,Arreglo de pago acordado; enviar comprobante.
GE-0005555,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-107267,,Pyme,Préstamo personal,San José,1-30,Llamada,True,94.6,0.677,intencion_pago,6,Pago,,2026-04-13,30850.0,29308.0,1,0.05,27778.0,Abonó el total de la deuda.
GE-0005556,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-106599,,Pyme,Crédito automotor,Maldonado,180+,WhatsApp,True,88.3,-0.777,enojo,4,Pago,,2026-04-24,72580.0,72580.0,1,0.0,44806.0,Abonó el total de la deuda.
GE-0005557,IA02,Gestor IA02,IA,2026-04,2026-04-03,KB-109780,,Pyme,Préstamo personal,Canelones,61-90,Llamada,True,83.0,0.01,objecion,5,Sin acuerdo,,,40020.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005558,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-111471,,Corporativo,Tarjeta de crédito,Soriano,1-30,WhatsApp,True,81.5,0.063,ansiedad,3,Pago,,2026-04-13,405350.0,405350.0,1,0.0,285337.0,Abonó el total de la deuda.
GE-0005559,IA02,Gestor IA02,IA,2026-04,2026-04-26,KB-101905,,Corporativo,Tarjeta de crédito,Montevideo,61-90,WhatsApp,True,75.9,-0.331,dificultad_economica,3,No contactado,,,1834800.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005560,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-105659,,Pyme,Microcrédito,Montevideo,1-30,Llamada,True,76.4,-0.198,ansiedad,4,Pago,,2026-04-16,211870.0,201276.0,1,0.05,208871.0,Abonó el total de la deuda.
GE-0005561,IA02,Gestor IA02,IA,2026-04,2026-04-21,KB-111866,,Retail,Tarjeta de crédito,Maldonado,1-30,WhatsApp,True,87.1,0.61,intencion_pago,6,Promesa,2026-04-26,,18990.0,18990.0,6,0.0,10480.0,Arreglo de pago acordado; enviar comprobante.
GE-0005562,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-107824,,Retail,Préstamo personal,Montevideo,1-30,Llamada,True,80.6,0.146,neutro,4,Pago,,2026-04-13,12670.0,12670.0,1,0.0,11496.0,Abonó el total de la deuda.
GE-0005563,IA02,Gestor IA02,IA,2026-04,2026-04-22,KB-107268,,Pyme,Microcrédito,Montevideo,180+,WhatsApp,True,82.7,-0.28,dificultad_economica,4,Informado,,,94390.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005564,IA02,Gestor IA02,IA,2026-04,2026-04-03,KB-110491,,Retail,Préstamo personal,Colonia,91-180,WhatsApp,True,80.8,-0.336,ansiedad,5,Número erróneo,,,13850.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0005565,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-111702,,Pyme,Financiación retail,Canelones,61-90,Llamada,True,78.3,0.084,neutro,4,Promesa,2026-04-19,,156420.0,140778.0,5,0.1,77064.0,Arreglo de pago acordado; enviar comprobante.
GE-0005566,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-105002,,Retail,Préstamo personal,Paysandú,1-30,WhatsApp,True,90.1,-0.044,ansiedad,5,Sin acuerdo,,,15920.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005567,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-109607,,Pyme,Cuenta corriente,Montevideo,31-60,Llamada,True,89.3,0.488,intencion_pago,4,Pago,,2026-04-29,207760.0,207760.0,1,0.0,162718.0,Abonó el total de la deuda.
GE-0005568,IA02,Gestor IA02,IA,2026-04,2026-04-11,KB-100069,,Retail,Tarjeta de crédito,Paysandú,61-90,Llamada,True,85.4,0.205,neutro,7,Promesa,2026-04-16,,19610.0,17649.0,4,0.1,11482.0,Arreglo de pago acordado; enviar comprobante.
GE-0005569,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-107922,,Retail,Financiación retail,Maldonado,91-180,WhatsApp,True,86.8,-0.382,enojo,4,Promesa,2026-04-11,,15780.0,14991.0,5,0.05,6961.0,Arreglo de pago acordado; enviar comprobante.
GE-0005570,G01,Gestor 01,Humano,2026-05,2026-05-09,KB-107818,,Pyme,Tarjeta de crédito,Canelones,61-90,WhatsApp,False,69.5,0.073,neutro,4,Pago,,2026-05-09,197730.0,158184.0,1,0.2,170296.0,Abonó el total de la deuda.
GE-0005571,G01,Gestor 01,Humano,2026-05,2026-05-08,KB-111572,,Retail,Tarjeta de crédito,Maldonado,31-60,WhatsApp,False,65.3,-0.157,ansiedad,4,Informado,,,13220.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005572,G01,Gestor 01,Humano,2026-05,2026-05-25,KB-105917,,Retail,Tarjeta de crédito,Canelones,31-60,WhatsApp,False,56.6,-0.152,neutro,3,Número erróneo,,,34520.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0005573,G01,Gestor 01,Humano,2026-05,2026-05-05,KB-103202,,Pyme,Crédito automotor,Tacuarembó,31-60,WhatsApp,False,76.1,0.603,intencion_pago,5,Promesa,2026-05-10,,216660.0,173328.0,4,0.2,84351.0,Arreglo de pago acordado; enviar comprobante.
GE-0005574,G01,Gestor 01,Humano,2026-05,2026-05-07,KB-102923,,Retail,Préstamo personal,Florida,91-180,Llamada,False,68.3,-0.268,objecion,5,Promesa,2026-05-12,,22560.0,22560.0,1,0.0,9009.0,Arreglo de pago acordado; enviar comprobante.
GE-0005575,G01,Gestor 01,Humano,2026-05,2026-05-08,KB-101037,,Retail,Tarjeta de crédito,Durazno,61-90,Llamada,False,72.8,-0.078,objecion,4,No contactado,,,35520.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005576,G01,Gestor 01,Humano,2026-05,2026-05-14,KB-111912,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,False,68.5,0.072,neutro,3,Informado,,,71520.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005577,G01,Gestor 01,Humano,2026-05,2026-05-25,KB-106502,,Retail,Tarjeta de crédito,San José,180+,WhatsApp,False,66.1,-0.126,objecion,4,Promesa,2026-05-30,,18440.0,17518.0,3,0.05,6753.0,Arreglo de pago acordado; enviar comprobante.
