id_deudor,segmento,producto,departamento,monto_deuda,dias_mora,cuotas_atrasadas,antiguedad_cliente_meses,score_buro,ingreso_estimado,pagos_ultimos_12m,promesas_cumplidas,promesas_incumplidas,contactabilidad,gestiones_previas,canal_preferido,pago,tramo_mora
KB-111092,Retail,Préstamo personal,Canelones,98730.0,155,6,14,365,51700.0,7,3,3,0.333,3,Llamada,0,91-180
KB-111093,Retail,Tarjeta de crédito,Soriano,60900.0,34,1,113,566,33900.0,5,1,0,0.63,9,WhatsApp,1,31-60
KB-111094,Retail,Microcrédito,Montevideo,13240.0,204,7,135,670,17900.0,12,0,5,0.426,5,Email,1,180+
KB-111095,Retail,Crédito automotor,Montevideo,18000.0,17,1,93,632,36100.0,8,2,1,0.51,3,SMS,1,1-30
KB-111096,Pyme,Préstamo personal,Maldonado,163020.0,64,3,94,520,92800.0,12,5,0,0.721,3,WhatsApp,1,61-90
KB-111097,Retail,Cuenta corriente,Canelones,71250.0,7,1,11,372,34600.0,9,3,0,0.712,3,WhatsApp,1,1-30
KB-111098,Retail,Microcrédito,Montevideo,8040.0,56,2,79,703,40200.0,4,1,0,0.895,4,Llamada,1,31-60
KB-111099,Corporativo,Microcrédito,Montevideo,2747570.0,2,1,46,568,35400.0,6,0,1,0.44,4,WhatsApp,1,1-30
KB-111100,Retail,Financiación retail,San José,18870.0,227,8,50,557,37900.0,11,3,1,0.676,6,WhatsApp,1,180+
KB-111101,Pyme,Tarjeta de crédito,Salto,152640.0,33,1,166,527,13500.0,5,1,0,0.657,3,Email,1,31-60
KB-111102,Pyme,Préstamo personal,Tacuarembó,230060.0,213,7,89,781,38900.0,6,1,3,0.295,10,WhatsApp,1,180+
KB-111103,Retail,Préstamo personal,Colonia,10650.0,74,3,54,250,13500.0,12,0,0,0.567,3,WhatsApp,0,61-90
KB-111104,Pyme,Tarjeta de crédito,Canelones,93400.0,292,9,45,591,65100.0,8,2,1,0.722,2,WhatsApp,0,180+
KB-111105,Retail,Tarjeta de crédito,Colonia,5490.0,15,1,139,422,40900.0,4,2,1,0.46,2,Email,1,1-30
KB-111106,Retail,Préstamo personal,Cerro Largo,38540.0,51,1,70,531,43100.0,6,0,2,0.977,3,WhatsApp,1,31-60
KB-111107,Retail,Tarjeta de crédito,Río Negro,6830.0,38,1,84,546,113300.0,5,3,0,0.613,5,SMS,1,31-60
KB-111108,Retail,Tarjeta de crédito,Canelones,10800.0,52,1,52,554,60300.0,10,3,0,0.99,5,WhatsApp,1,31-60
KB-111109,Pyme,Préstamo personal,Maldonado,641100.0,20,1,114,627,36900.0,9,1,4,0.745,4,WhatsApp,0,1-30
KB-111110,Retail,Cuenta corriente,Montevideo,41470.0,64,3,102,669,24400.0,7,0,1,0.216,4,Llamada,0,61-90
KB-111111,Pyme,Préstamo personal,Montevideo,66770.0,53,1,4,487,31700.0,3,4,2,0.439,4,WhatsApp,1,31-60
KB-111112,Pyme,Financiación retail,Montevideo,124870.0,94,3,121,830,13000.0,6,2,3,0.519,6,Llamada,1,91-180
KB-111113,Retail,Financiación retail,Montevideo,35830.0,113,4,83,558,36600.0,5,3,1,0.646,3,Llamada,1,91-180
KB-111114,Retail,Préstamo personal,Montevideo,8190.0,47,2,66,451,33000.0,5,1,2,0.495,3,Llamada,0,31-60
KB-111115,Retail,Microcrédito,Montevideo,12440.0,38,1,103,762,31000.0,4,0,3,0.471,3,Llamada,1,31-60
KB-111116,Retail,Crédito automotor,Salto,39030.0,69,3,156,515,80000.0,5,5,1,0.543,2,WhatsApp,0,61-90
KB-111117,Retail,Préstamo personal,Montevideo,14770.0,136,5,30,635,56200.0,7,2,2,0.589,5,WhatsApp,1,91-180
KB-111118,Retail,Tarjeta de crédito,Montevideo,17660.0,23,1,107,695,32700.0,5,3,2,0.587,6,WhatsApp,1,1-30
KB-111119,Retail,Financiación retail,Canelones,69370.0,95,4,100,457,36000.0,2,1,1,0.407,1,Llamada,0,91-180
KB-111120,Retail,Financiación retail,Montevideo,31660.0,401,14,106,919,75100.0,2,0,5,0.235,13,Email,0,180+
KB-111121,Pyme,Microcrédito,Montevideo,98410.0,40,1,63,679,21800.0,4,2,0,0.857,3,WhatsApp,1,31-60
KB-111122,Retail,Préstamo personal,Maldonado,22580.0,55,1,27,592,52300.0,5,4,1,0.303,3,WhatsApp,1,31-60
KB-111123,Retail,Tarjeta de crédito,Montevideo,31420.0,16,1,179,651,71400.0,7,4,0,0.443,3,Email,1,1-30
KB-111124,Retail,Tarjeta de crédito,Montevideo,34920.0,86,2,88,490,44800.0,12,0,3,0.61,5,WhatsApp,0,61-90
KB-111125,Corporativo,Préstamo personal,Montevideo,945640.0,75,2,168,454,33200.0,8,0,3,0.462,6,WhatsApp,0,61-90
KB-111126,Retail,Tarjeta de crédito,Rivera,35440.0,94,4,42,427,39400.0,5,5,0,0.459,5,WhatsApp,1,91-180
KB-111127,Retail,Préstamo personal,Montevideo,4450.0,140,4,70,587,58100.0,4,2,4,0.657,7,Llamada,0,91-180
KB-111128,Retail,Tarjeta de crédito,Montevideo,46450.0,14,1,177,385,35800.0,7,5,1,0.989,2,Email,0,1-30
KB-111129,Corporativo,Préstamo personal,Lavalleja,725490.0,11,1,100,657,33400.0,5,2,1,0.771,1,Email,1,1-30
KB-111130,Pyme,Préstamo personal,Tacuarembó,60410.0,7,1,46,609,45600.0,10,1,1,0.527,7,Llamada,0,1-30
KB-111131,Retail,Préstamo personal,Montevideo,34960.0,102,4,162,415,42700.0,7,4,1,0.615,2,Email,1,91-180
KB-111132,Corporativo,Préstamo personal,Montevideo,743600.0,14,1,127,722,76500.0,5,2,1,0.626,4,WhatsApp,1,1-30
KB-111133,Retail,Préstamo personal,Montevideo,58700.0,38,1,9,659,52600.0,11,5,2,0.515,6,WhatsApp,1,31-60
KB-111134,Retail,Préstamo personal,Montevideo,55050.0,31,2,18,689,60300.0,6,5,0,0.611,2,Email,1,31-60
KB-111135,Retail,Tarjeta de crédito,Tacuarembó,17780.0,23,1,127,813,62000.0,6,4,0,0.442,0,WhatsApp,1,1-30
KB-111136,Retail,Cuenta corriente,Colonia,429880.0,99,3,171,549,58400.0,11,5,4,0.542,3,Llamada,0,91-180
KB-111137,Retail,Financiación retail,Montevideo,82600.0,198,6,43,253,90600.0,2,3,0,0.546,6,WhatsApp,0,180+
KB-111138,Pyme,Tarjeta de crédito,Durazno,101420.0,127,5,52,527,32300.0,7,4,3,0.773,2,Email,0,91-180
KB-111139,Pyme,Préstamo personal,Montevideo,89530.0,42,2,17,474,18900.0,7,0,1,0.523,4,WhatsApp,0,31-60
KB-111140,Retail,Financiación retail,Cerro Largo,113560.0,12,1,108,409,15000.0,6,3,1,0.46,3,WhatsApp,0,1-30
KB-111141,Retail,Préstamo personal,Colonia,39640.0,60,2,83,518,84500.0,9,0,1,0.544,1,WhatsApp,1,31-60
KB-111142,Retail,Tarjeta de crédito,San José,45080.0,15,1,76,485,87600.0,6,3,0,0.464,3,Llamada,0,1-30
KB-111143,Retail,Préstamo personal,Soriano,17320.0,39,2,14,608,41800.0,6,3,2,0.754,7,Email,0,31-60
KB-111144,Retail,Préstamo personal,Montevideo,35530.0,7,1,88,730,25300.0,6,1,0,0.599,5,WhatsApp,1,1-30
KB-111145,Retail,Financiación retail,Tacuarembó,46850.0,28,1,116,521,39900.0,8,2,2,0.865,2,WhatsApp,0,1-30
KB-111146,Retail,Préstamo personal,Canelones,78710.0,50,2,135,796,55700.0,5,5,0,0.534,0,WhatsApp,1,31-60
KB-111147,Retail,Crédito automotor,Artigas,13270.0,8,1,108,493,84400.0,3,0,3,0.34,0,Email,0,1-30
KB-111148,Corporativo,Crédito automotor,Trinidad,641960.0,90,4,80,623,69200.0,3,5,2,0.493,2,Email,0,61-90
KB-111149,Pyme,Cuenta corriente,Tacuarembó,286150.0,39,1,18,595,20700.0,4,1,2,0.401,1,WhatsApp,1,31-60
KB-111150,Pyme,Préstamo personal,Canelones,55130.0,21,1,173,653,111700.0,4,1,0,0.367,6,WhatsApp,1,1-30
KB-111151,Corporativo,Tarjeta de crédito,Colonia,1346220.0,113,3,123,342,22800.0,5,5,0,0.671,1,WhatsApp,0,91-180
KB-111152,Pyme,Microcrédito,Montevideo,36510.0,72,3,109,575,31000.0,4,1,2,0.583,3,Email,0,61-90
KB-111153,Corporativo,Financiación retail,Maldonado,300810.0,200,7,13,731,36700.0,2,4,2,0.593,7,SMS,1,180+
KB-111154,Retail,Tarjeta de crédito,Florida,12690.0,41,2,52,250,34300.0,7,3,0,0.614,5,SMS,0,31-60
KB-111155,Retail,Tarjeta de crédito,Tacuarembó,45780.0,38,1,153,363,50800.0,7,4,2,0.492,3,Llamada,1,31-60
KB-111156,Corporativo,Tarjeta de crédito,Montevideo,624670.0,91,3,41,722,17600.0,7,3,1,0.237,5,WhatsApp,1,91-180
KB-111157,Pyme,Tarjeta de crédito,Montevideo,339090.0,81,3,129,638,76200.0,7,5,1,0.633,7,Llamada,0,61-90
KB-111158,Pyme,Préstamo personal,Montevideo,45040.0,149,4,105,510,28900.0,4,0,1,0.34,5,Llamada,0,91-180
KB-111159,Retail,Préstamo personal,Montevideo,56070.0,15,1,106,608,22900.0,8,3,1,0.72,2,Llamada,1,1-30
KB-111160,Pyme,Tarjeta de crédito,Montevideo,70640.0,303,10,58,569,29000.0,4,4,1,0.02,7,SMS,0,180+
KB-111161,Retail,Crédito automotor,Canelones,17420.0,298,9,87,560,52900.0,3,2,0,0.313,5,WhatsApp,0,180+
KB-111162,Pyme,Tarjeta de crédito,San José,211240.0,92,4,123,682,29600.0,6,1,1,0.541,6,Llamada,1,91-180
KB-111163,Retail,Tarjeta de crédito,Canelones,77240.0,70,2,126,378,86800.0,11,1,1,0.503,8,WhatsApp,0,61-90
KB-111164,Retail,Tarjeta de crédito,Montevideo,16110.0,13,1,158,439,16800.0,6,2,1,0.558,3,WhatsApp,1,1-30
KB-111165,Retail,Cuenta corriente,Canelones,16520.0,85,2,42,546,87800.0,8,2,1,0.886,3,Llamada,1,61-90
KB-111166,Corporativo,Préstamo personal,Cerro Largo,298800.0,81,3,135,545,50800.0,3,3,0,0.493,4,WhatsApp,1,61-90
KB-111167,Retail,Microcrédito,Canelones,23160.0,15,1,123,530,39600.0,11,0,1,0.521,6,WhatsApp,0,1-30
KB-111168,Retail,Préstamo personal,Canelones,10570.0,60,3,147,250,42100.0,6,4,1,0.868,4,Llamada,0,31-60
KB-111169,Retail,Préstamo personal,Canelones,70560.0,76,3,154,710,28100.0,5,0,1,0.296,3,Llamada,1,61-90
KB-111170,Retail,Financiación retail,San José,74580.0,9,1,139,475,28900.0,5,3,0,0.562,2,Email,0,1-30
KB-111171,Retail,Préstamo personal,Cerro Largo,35440.0,22,1,149,475,93400.0,9,4,0,0.394,1,WhatsApp,1,1-30
KB-111172,Retail,Préstamo personal,Montevideo,17980.0,216,7,53,550,27300.0,4,1,2,0.267,5,WhatsApp,0,180+
KB-111173,Retail,Tarjeta de crédito,Montevideo,16240.0,72,3,6,413,22400.0,4,2,1,0.316,4,WhatsApp,0,61-90
KB-111174,Pyme,Tarjeta de crédito,Rivera,80280.0,8,1,93,250,94400.0,4,1,0,0.273,7,Email,0,1-30
KB-111175,Retail,Préstamo personal,Colonia,36730.0,31,2,57,809,18200.0,6,3,1,0.449,9,WhatsApp,1,31-60
KB-111176,Retail,Cuenta corriente,Tacuarembó,91840.0,65,2,14,460,42900.0,4,3,3,0.275,4,WhatsApp,0,61-90
KB-111177,Retail,Tarjeta de crédito,Maldonado,94980.0,71,3,77,402,80800.0,7,3,2,0.519,3,SMS,0,61-90
KB-111178,Retail,Préstamo personal,Rocha,33420.0,44,2,22,507,49000.0,7,2,0,0.735,3,WhatsApp,0,31-60
KB-111179,Corporativo,Préstamo personal,Canelones,276790.0,14,1,124,486,73200.0,6,4,3,0.574,3,WhatsApp,0,1-30
KB-111180,Retail,Financiación retail,Canelones,22730.0,40,2,58,607,35300.0,7,2,0,0.577,3,Llamada,1,31-60
KB-111181,Retail,Préstamo personal,Canelones,34320.0,165,6,86,490,42100.0,2,3,0,0.384,6,WhatsApp,1,91-180
KB-111182,Pyme,Tarjeta de crédito,Río Negro,80010.0,11,1,145,385,34200.0,2,2,0,0.9,3,WhatsApp,0,1-30
KB-111183,Corporativo,Préstamo personal,Salto,335770.0,36,2,83,765,23100.0,6,2,1,0.72,3,Llamada,1,31-60
KB-111184,Retail,Tarjeta de crédito,Canelones,18960.0,94,4,156,539,59700.0,4,2,2,0.346,5,Email,1,91-180
KB-111185,Retail,Microcrédito,Lavalleja,12960.0,71,3,179,494,15200.0,12,2,2,0.746,5,Llamada,1,61-90
KB-111186,Pyme,Préstamo personal,Montevideo,89570.0,212,7,70,634,29700.0,8,0,1,0.645,8,SMS,0,180+
KB-111187,Retail,Tarjeta de crédito,Colonia,19130.0,164,5,35,366,46300.0,7,1,1,0.426,7,WhatsApp,0,91-180
KB-111188,Retail,Préstamo personal,Canelones,17330.0,51,1,99,442,74800.0,3,5,1,0.399,1,SMS,1,31-60
KB-111189,Retail,Tarjeta de crédito,Trinidad,14330.0,406,13,145,359,79600.0,3,5,1,0.02,10,WhatsApp,0,180+
KB-111190,Retail,Microcrédito,Flores,74530.0,34,2,82,598,18700.0,6,4,1,0.579,4,Llamada,1,31-60
KB-111191,Retail,Financiación retail,Colonia,11010.0,13,1,32,444,55100.0,4,5,2,0.736,6,Llamada,0,1-30
KB-111192,Retail,Financiación retail,Cerro Largo,28150.0,73,2,128,593,88300.0,2,1,1,0.529,6,WhatsApp,1,61-90
KB-111193,Retail,Cuenta corriente,Tacuarembó,11520.0,138,5,144,640,22300.0,6,1,1,0.586,4,SMS,1,91-180
KB-111194,Pyme,Préstamo personal,Montevideo,446470.0,102,4,26,703,30900.0,4,0,2,0.51,7,WhatsApp,1,91-180
KB-111195,Retail,Préstamo personal,Montevideo,32500.0,62,2,25,518,17500.0,6,1,0,0.694,8,Email,1,61-90
KB-111196,Retail,Préstamo personal,Montevideo,47600.0,43,1,96,577,33000.0,5,4,3,0.845,7,WhatsApp,1,31-60
KB-111197,Pyme,Préstamo personal,Salto,126060.0,18,1,153,774,54200.0,7,5,1,0.3,4,Llamada,1,1-30
KB-111198,Pyme,Préstamo personal,Montevideo,428890.0,227,8,174,519,34600.0,4,2,0,0.412,8,WhatsApp,0,180+
KB-111199,Pyme,Tarjeta de crédito,Florida,127540.0,68,2,57,601,63600.0,4,2,1,0.57,4,Llamada,1,61-90
KB-111200,Corporativo,Crédito automotor,Montevideo,373120.0,153,6,31,473,26500.0,5,3,3,0.734,4,Llamada,0,91-180
KB-111201,Retail,Crédito automotor,Canelones,19010.0,162,5,117,520,37700.0,11,0,4,0.7,7,WhatsApp,0,91-180
KB-111202,Retail,Microcrédito,Canelones,12670.0,21,1,89,669,33400.0,4,1,2,0.369,5,WhatsApp,1,1-30
KB-111203,Retail,Tarjeta de crédito,Canelones,36850.0,255,9,133,693,46100.0,8,3,2,0.401,8,WhatsApp,1,180+
KB-111204,Retail,Préstamo personal,Montevideo,19210.0,56,1,73,654,104700.0,6,4,0,0.68,2,SMS,1,31-60
KB-111205,Retail,Cuenta corriente,Canelones,12220.0,55,2,160,690,46800.0,7,0,1,0.545,3,WhatsApp,1,31-60
KB-111206,Pyme,Microcrédito,Maldonado,58960.0,19,1,55,343,86900.0,7,5,3,0.536,1,Llamada,0,1-30
KB-111207,Corporativo,Tarjeta de crédito,Canelones,755000.0,10,1,35,739,61900.0,6,5,0,0.296,2,SMS,1,1-30
KB-111208,Retail,Préstamo personal,Cerro Largo,25780.0,34,2,35,634,25700.0,5,0,0,0.823,7,Email,1,31-60
KB-111209,Retail,Préstamo personal,Montevideo,27320.0,80,3,46,611,38900.0,4,4,2,0.192,6,Email,1,61-90
KB-111210,Retail,Préstamo personal,Montevideo,37690.0,105,3,36,577,20700.0,8,0,3,0.671,7,WhatsApp,0,91-180
KB-111211,Retail,Tarjeta de crédito,Montevideo,22660.0,12,1,68,784,58700.0,5,4,1,0.787,2,Llamada,1,1-30
KB-111212,Retail,Préstamo personal,Montevideo,102400.0,43,1,17,460,118700.0,4,3,0,0.467,3,WhatsApp,1,31-60
KB-111213,Retail,Financiación retail,Montevideo,22270.0,203,7,69,519,66400.0,5,5,1,0.159,6,WhatsApp,0,180+
KB-111214,Retail,Crédito automotor,Montevideo,8140.0,150,6,70,549,39800.0,9,3,1,0.521,7,WhatsApp,0,91-180
KB-111215,Pyme,Tarjeta de crédito,Montevideo,205960.0,13,1,141,840,47700.0,2,3,1,0.705,4,WhatsApp,1,1-30
KB-111216,Pyme,Tarjeta de crédito,Montevideo,595200.0,91,3,112,430,19800.0,7,0,1,0.609,9,WhatsApp,0,91-180
KB-111217,Retail,Préstamo personal,Canelones,31000.0,43,1,137,514,28200.0,5,3,1,0.552,6,WhatsApp,1,31-60
KB-111218,Retail,Tarjeta de crédito,San José,53000.0,226,7,94,581,62000.0,2,2,1,0.601,6,Llamada,1,180+
KB-111219,Pyme,Cuenta corriente,Montevideo,123970.0,8,1,82,555,32800.0,3,5,0,0.561,0,Llamada,1,1-30
KB-111220,Pyme,Financiación retail,Maldonado,30630.0,154,5,109,524,51000.0,5,1,2,0.683,5,WhatsApp,0,91-180
KB-111221,Retail,Tarjeta de crédito,Maldonado,17260.0,51,1,154,710,41200.0,7,0,4,0.567,6,Llamada,0,31-60
KB-111222,Retail,Cuenta corriente,Maldonado,12370.0,120,5,96,500,22300.0,7,1,2,0.23,8,Llamada,0,91-180
KB-111223,Retail,Préstamo personal,Montevideo,13110.0,70,3,160,486,24600.0,6,2,1,0.867,3,WhatsApp,1,61-90
KB-111224,Pyme,Tarjeta de crédito,Montevideo,96330.0,15,1,96,416,22200.0,6,4,1,0.308,3,WhatsApp,0,1-30
KB-111225,Retail,Tarjeta de crédito,Canelones,45310.0,54,2,169,482,91400.0,6,5,1,0.642,7,SMS,0,31-60
KB-111226,Corporativo,Tarjeta de crédito,Montevideo,987820.0,117,3,19,681,75300.0,6,2,0,0.427,2,WhatsApp,1,91-180
KB-111227,Corporativo,Préstamo personal,Salto,167080.0,71,2,60,547,61800.0,8,5,1,0.681,4,WhatsApp,1,61-90
KB-111228,Corporativo,Microcrédito,Montevideo,1403130.0,66,3,168,515,85000.0,7,4,0,0.92,2,Llamada,1,61-90
KB-111229,Retail,Préstamo personal,Montevideo,27860.0,93,3,83,594,45300.0,6,2,0,0.695,4,SMS,1,91-180
KB-111230,Retail,Microcrédito,Tacuarembó,11840.0,106,4,11,617,62500.0,7,3,1,0.515,2,WhatsApp,1,91-180
KB-111231,Retail,Crédito automotor,San José,11950.0,110,3,16,437,57400.0,4,1,1,0.871,5,WhatsApp,0,91-180
KB-111232,Retail,Crédito automotor,Maldonado,16700.0,36,1,43,614,34100.0,5,5,0,0.88,1,Email,1,31-60
KB-111233,Retail,Préstamo personal,Flores,24490.0,28,1,79,651,68500.0,3,1,0,0.328,2,WhatsApp,1,1-30
KB-111234,Retail,Crédito automotor,Montevideo,8950.0,34,2,152,701,37000.0,5,4,2,0.645,2,WhatsApp,1,31-60
KB-111235,Retail,Tarjeta de crédito,Salto,16060.0,19,1,78,611,93200.0,7,0,0,0.5,3,Email,1,1-30
KB-111236,Pyme,Microcrédito,Maldonado,454130.0,53,1,89,568,45500.0,10,5,0,0.324,6,Llamada,1,31-60
KB-111237,Retail,Préstamo personal,Montevideo,20640.0,245,9,105,439,96600.0,5,1,1,0.134,6,Llamada,0,180+
KB-111238,Retail,Cuenta corriente,Cerro Largo,12500.0,74,3,125,570,21000.0,8,0,0,0.568,7,WhatsApp,1,61-90
KB-111239,Pyme,Tarjeta de crédito,Salto,216360.0,91,4,178,726,46200.0,1,5,2,0.535,7,WhatsApp,1,91-180
KB-111240,Retail,Préstamo personal,Paysandú,15510.0,10,1,69,384,25700.0,9,1,1,0.69,4,WhatsApp,1,1-30
KB-111241,Retail,Tarjeta de crédito,Canelones,19880.0,85,3,140,414,58900.0,2,1,1,0.853,4,WhatsApp,0,61-90
KB-111242,Pyme,Tarjeta de crédito,Canelones,28790.0,76,2,157,503,40300.0,6,5,3,0.584,6,WhatsApp,1,61-90
KB-111243,Pyme,Préstamo personal,Canelones,64180.0,39,2,75,505,98300.0,4,5,1,0.381,3,WhatsApp,1,31-60
KB-111244,Retail,Tarjeta de crédito,Canelones,68770.0,252,9,58,313,70200.0,10,1,3,0.327,6,WhatsApp,0,180+
KB-111245,Pyme,Microcrédito,Montevideo,31090.0,20,1,160,784,47800.0,12,0,1,0.407,3,Email,1,1-30
KB-111246,Retail,Tarjeta de crédito,Montevideo,9690.0,56,1,25,504,143200.0,5,1,0,0.861,5,WhatsApp,0,31-60
KB-111247,Retail,Tarjeta de crédito,Soriano,13110.0,35,2,138,478,112900.0,12,2,0,0.695,2,WhatsApp,1,31-60
KB-111248,Retail,Crédito automotor,Canelones,77940.0,134,5,141,445,23600.0,3,0,0,0.99,3,Llamada,0,91-180
KB-111249,Retail,Tarjeta de crédito,Canelones,16820.0,78,3,130,499,81200.0,4,3,0,0.303,6,Llamada,0,61-90
KB-111250,Retail,Financiación retail,Montevideo,32680.0,32,2,7,884,27900.0,5,5,2,0.632,6,Llamada,1,31-60
KB-111251,Retail,Financiación retail,Montevideo,16750.0,88,2,80,578,57600.0,5,5,4,0.607,2,WhatsApp,0,61-90
KB-111252,Retail,Microcrédito,Montevideo,56990.0,126,4,94,642,102800.0,6,5,2,0.765,3,Llamada,1,91-180
KB-111253,Retail,Tarjeta de crédito,Canelones,35390.0,19,1,157,791,51400.0,4,2,0,0.735,3,WhatsApp,1,1-30
KB-111254,Retail,Préstamo personal,Canelones,19220.0,34,1,53,561,32900.0,5,4,1,0.614,6,Llamada,1,31-60
KB-111255,Retail,Tarjeta de crédito,San José,14970.0,11,1,70,250,54600.0,6,5,3,0.543,4,WhatsApp,0,1-30
KB-111256,Retail,Tarjeta de crédito,Cerro Largo,73660.0,27,1,86,635,46100.0,10,1,1,0.638,2,Llamada,1,1-30
KB-111257,Corporativo,Tarjeta de crédito,Montevideo,642960.0,92,3,89,683,40400.0,9,3,3,0.673,7,WhatsApp,1,91-180
KB-111258,Retail,Préstamo personal,Montevideo,16230.0,7,1,21,670,42200.0,8,3,2,0.598,2,Llamada,1,1-30
KB-111259,Retail,Microcrédito,Canelones,39990.0,20,1,66,635,33800.0,4,1,2,0.571,4,Llamada,1,1-30
KB-111260,Retail,Préstamo personal,Salto,22590.0,273,10,3,764,30500.0,3,2,5,0.594,6,WhatsApp,0,180+
KB-111261,Retail,Tarjeta de crédito,Montevideo,86790.0,39,1,111,659,25900.0,4,1,1,0.733,4,Llamada,1,31-60
KB-111262,Pyme,Préstamo personal,Montevideo,155850.0,24,1,100,705,52100.0,5,5,1,0.437,3,WhatsApp,1,1-30
KB-111263,Retail,Microcrédito,Montevideo,33510.0,39,2,178,671,46900.0,6,2,1,0.474,4,Llamada,1,31-60
KB-111264,Retail,Préstamo personal,Durazno,14060.0,151,5,172,592,31700.0,8,2,2,0.35,4,WhatsApp,0,91-180
KB-111265,Pyme,Préstamo personal,Montevideo,460910.0,3,1,102,780,78100.0,5,2,1,0.359,8,WhatsApp,1,1-30
KB-111266,Pyme,Tarjeta de crédito,San José,36730.0,23,1,92,604,19800.0,8,0,3,0.337,4,Llamada,1,1-30
KB-111267,Pyme,Préstamo personal,Canelones,162490.0,27,1,46,525,23900.0,8,0,1,0.595,4,SMS,0,1-30
KB-111268,Retail,Microcrédito,Canelones,43040.0,185,6,9,550,57500.0,6,1,5,0.59,3,Llamada,0,180+
KB-111269,Pyme,Préstamo personal,Montevideo,172270.0,188,6,156,493,63400.0,7,0,3,0.572,4,Llamada,0,180+
KB-111270,Corporativo,Préstamo personal,Cerro Largo,570650.0,33,1,113,840,26200.0,8,3,1,0.496,2,Email,1,31-60
KB-111271,Retail,Tarjeta de crédito,Montevideo,23710.0,17,1,133,785,70200.0,7,1,1,0.397,3,WhatsApp,1,1-30
KB-111272,Retail,Tarjeta de crédito,Canelones,29070.0,74,2,41,495,29700.0,4,3,1,0.401,4,Llamada,1,61-90
KB-111273,Retail,Préstamo personal,Montevideo,51520.0,106,3,177,665,21000.0,7,0,1,0.467,5,Llamada,1,91-180
KB-111274,Retail,Préstamo personal,San José,5370.0,221,8,67,780,137400.0,6,3,2,0.411,6,WhatsApp,1,180+
KB-111275,Retail,Tarjeta de crédito,Soriano,39770.0,22,1,84,448,28300.0,6,3,3,0.99,3,Llamada,1,1-30
KB-111276,Retail,Tarjeta de crédito,Colonia,34370.0,110,4,46,674,55700.0,8,4,2,0.521,6,Llamada,1,91-180
KB-111277,Retail,Crédito automotor,Treinta y Tres,10170.0,88,3,7,331,45900.0,6,4,2,0.562,5,Email,0,61-90
KB-111278,Retail,Crédito automotor,San José,10070.0,87,3,8,610,28100.0,8,2,3,0.398,2,WhatsApp,1,61-90
KB-111279,Retail,Préstamo personal,Río Negro,29410.0,13,1,139,772,51300.0,7,1,0,0.759,1,WhatsApp,1,1-30
KB-111280,Retail,Cuenta corriente,Paysandú,23660.0,18,1,11,503,33600.0,5,1,0,0.639,2,Email,1,1-30
KB-111281,Retail,Crédito automotor,San José,16760.0,99,4,2,407,32000.0,2,5,3,0.588,4,WhatsApp,0,91-180
KB-111282,Pyme,Microcrédito,Montevideo,79900.0,12,1,82,668,44700.0,9,0,0,0.349,5,Llamada,0,1-30
KB-111283,Pyme,Financiación retail,Montevideo,1076620.0,60,3,68,466,57800.0,5,3,2,0.545,5,Email,1,31-60
KB-111284,Pyme,Tarjeta de crédito,Montevideo,147490.0,21,1,165,443,23300.0,6,1,1,0.78,3,Llamada,0,1-30
KB-111285,Retail,Cuenta corriente,Montevideo,36650.0,25,1,113,250,29600.0,6,0,1,0.498,2,Llamada,0,1-30
KB-111286,Retail,Préstamo personal,Canelones,54160.0,13,1,2,443,83200.0,9,5,1,0.486,1,Llamada,1,1-30
KB-111287,Pyme,Tarjeta de crédito,Rivera,45930.0,17,1,89,486,48300.0,6,4,2,0.99,4,Email,1,1-30
KB-111288,Retail,Tarjeta de crédito,Cerro Largo,53290.0,11,1,164,632,36000.0,6,3,0,0.788,1,Email,1,1-30
KB-111289,Retail,Financiación retail,Montevideo,82840.0,84,3,32,407,83300.0,2,1,1,0.493,9,WhatsApp,0,61-90
KB-111290,Pyme,Tarjeta de crédito,Maldonado,97640.0,56,2,45,602,146300.0,12,1,2,0.642,4,Llamada,1,31-60
KB-111291,Retail,Préstamo personal,Montevideo,17410.0,20,1,110,584,150500.0,9,0,1,0.611,3,WhatsApp,1,1-30
KB-111292,Corporativo,Préstamo personal,Montevideo,463970.0,96,3,36,727,66000.0,10,4,3,0.674,4,Llamada,0,91-180
KB-111293,Retail,Préstamo personal,Trinidad,10430.0,89,2,107,686,50300.0,4,4,1,0.453,3,Llamada,1,61-90
KB-111294,Corporativo,Financiación retail,Montevideo,371200.0,27,1,126,326,12400.0,7,4,2,0.963,2,Llamada,0,1-30
KB-111295,Corporativo,Tarjeta de crédito,Tacuarembó,566590.0,62,2,60,533,24400.0,5,1,0,0.45,1,WhatsApp,0,61-90
KB-111296,Pyme,Tarjeta de crédito,Montevideo,68300.0,51,2,153,681,53000.0,3,2,4,0.491,4,WhatsApp,1,31-60
KB-111297,Pyme,Microcrédito,Maldonado,73940.0,558,18,17,401,34500.0,2,1,4,0.199,10,WhatsApp,0,180+
KB-111298,Retail,Tarjeta de crédito,Canelones,11490.0,72,3,70,346,30100.0,5,1,1,0.796,3,WhatsApp,0,61-90
KB-111299,Retail,Tarjeta de crédito,Montevideo,36400.0,56,2,30,712,31800.0,4,2,2,0.799,5,Email,0,31-60
